run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-14 01:45:00,BEARISH,2305.23800,2306.69800,,,14.60000,LOSS,-1.00000,2024-06-14 02:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-14 05:45:00,BEARISH,2310.73800,2311.46500,,,7.27000,LOSS,-1.00000,2024-06-14 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-14 08:00:00,BEARISH,2317.90500,2321.52500,,,36.20000,LOSS,-1.00000,2024-06-14 09:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-14 14:00:00,BULLISH,2330.02800,2327.91500,,,21.13000,LOSS,-1.00000,2024-06-14 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-17 08:30:00,BULLISH,2319.25500,2318.30800,,,9.47000,LOSS,-1.00000,2024-06-17 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-17 13:15:00,BEARISH,2324.14500,2326.12800,,,19.83000,LOSS,-1.00000,2024-06-17 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-17 13:30:00,BEARISH,2323.87500,2326.12800,,,22.53000,LOSS,-1.00000,2024-06-17 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-19 06:00:00,BEARISH,2329.10500,2330.09800,,,9.93000,LOSS,-1.00000,2024-06-19 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-19 09:00:00,BULLISH,2329.48500,2329.12500,,,3.60000,LOSS,-1.00000,2024-06-19 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-19 09:30:00,BULLISH,2328.43500,2327.59500,,,8.40000,LOSS,-1.00000,2024-06-19 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-20 00:15:00,BULLISH,2328.88500,2327.62800,,,12.57000,WIN,2.00000,2024-06-20 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-20 11:00:00,BEARISH,2338.40500,2340.54500,,,21.40000,LOSS,-1.00000,2024-06-20 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-21 02:00:00,BEARISH,2361.05500,2361.47800,,,4.23000,LOSS,-1.00000,2024-06-21 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-24 02:30:00,BEARISH,2323.85500,2325.10500,,,12.50000,LOSS,-1.00000,2024-06-24 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-24 12:15:00,BULLISH,2325.66500,2323.20500,,,24.60000,WIN,2.85000,2024-06-24 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-24 16:00:00,BULLISH,2328.29500,2326.75800,,,15.37000,WIN,3.56000,2024-06-24 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-25 01:45:00,BULLISH,2325.15800,2323.03500,,,21.23000,LOSS,-1.00000,2024-06-25 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-25 04:00:00,BULLISH,2323.80500,2322.60800,,,11.97000,WIN,9.01000,2024-06-25 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-25 12:30:00,BULLISH,2326.65800,2327.34500,,,6.87000,LOSS,-1.00000,2024-06-25 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-25 20:30:00,BEARISH,2319.19500,2319.63500,,,4.40000,LOSS,-1.00000,2024-06-25 22:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-26 03:30:00,BEARISH,2318.67800,2320.94800,,,22.70000,WIN,3.62000,2024-06-26 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-26 15:15:00,BEARISH,2302.67500,2304.03500,,,13.60000,LOSS,-1.00000,2024-06-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-26 16:15:00,BEARISH,2300.82800,2302.09500,,,12.67000,LOSS,-1.00000,2024-06-26 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 00:00:00,BEARISH,2327.21500,2328.18500,,,9.70000,WIN,5.01000,2024-06-28 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 07:00:00,BEARISH,2326.31800,2328.18500,,,18.67000,LOSS,-1.00000,2024-06-28 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 07:15:00,BEARISH,2327.14500,2328.18500,,,10.40000,LOSS,-1.00000,2024-06-28 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 14:00:00,BEARISH,2331.17500,2333.57500,,,24.00000,WIN,2.70000,2024-06-28 14:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 20:00:00,BULLISH,2322.91800,2322.73500,,,1.83000,LOSS,-1.00000,2024-07-01 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-28 20:45:00,BEARISH,2326.57500,2326.67500,,,1.00000,WIN,25.00000,2024-07-01 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 00:15:00,BULLISH,2322.24800,2322.06500,,,1.83000,WIN,24.19000,2024-07-01 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 06:30:00,BEARISH,2326.40500,2328.86500,,,24.60000,LOSS,-1.00000,2024-07-01 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 13:15:00,BULLISH,2327.89500,2325.31800,,,25.77000,LOSS,-1.00000,2024-07-01 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 13:45:00,BULLISH,2326.15500,2323.69800,,,24.57000,LOSS,-1.00000,2024-07-01 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 14:30:00,BULLISH,2321.76500,2319.12500,,,26.40000,LOSS,-1.00000,2024-07-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 14:45:00,BULLISH,2321.49800,2319.12500,,,23.73000,LOSS,-1.00000,2024-07-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-01 16:15:00,BEARISH,2329.74500,2331.76800,,,20.23000,LOSS,-1.00000,2024-07-01 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-02 06:45:00,BEARISH,2329.78500,2331.05500,,,12.70000,WIN,3.94000,2024-07-02 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-02 08:15:00,BEARISH,2329.37500,2331.95500,,,25.80000,LOSS,-1.00000,2024-07-02 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-02 23:00:00,BEARISH,2330.47500,2331.30800,,,8.33000,LOSS,-1.00000,2024-07-03 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-04 08:00:00,BEARISH,2358.07500,2358.82500,,,7.50000,LOSS,-1.00000,2024-07-04 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-04 14:15:00,BEARISH,2360.82800,2361.75800,,,9.30000,WIN,4.28000,2024-07-04 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-05 09:30:00,BULLISH,2364.07500,2365.01500,,,9.40000,LOSS,-1.00000,2024-07-05 09:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-05 20:45:00,BEARISH,2390.62800,2391.51800,,,8.90000,WIN,6.96000,2024-07-08 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-08 05:15:00,BEARISH,2385.53500,2386.64500,,,11.10000,WIN,4.50000,2024-07-08 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-08 12:15:00,BEARISH,2377.18500,2377.33800,,,1.53000,WIN,25.00000,2024-07-08 12:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-08 17:15:00,BULLISH,2357.31800,2355.42500,,,18.93000,LOSS,-1.00000,2024-07-08 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 01:30:00,BEARISH,2363.78500,2365.16800,,,13.83000,LOSS,-1.00000,2024-07-09 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 07:15:00,BULLISH,2360.42500,2358.29500,,,21.30000,LOSS,-1.00000,2024-07-09 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 07:30:00,BULLISH,2359.66500,2358.29500,,,13.70000,LOSS,-1.00000,2024-07-09 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 08:00:00,BULLISH,2359.24500,2358.26500,,,9.80000,LOSS,-1.00000,2024-07-09 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 08:30:00,BULLISH,2359.11500,2358.12500,,,9.90000,LOSS,-1.00000,2024-07-09 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 14:00:00,BULLISH,2360.06500,2356.54500,,,35.20000,LOSS,-1.00000,2024-07-09 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 16:00:00,BEARISH,2360.67800,2362.98400,,,23.06000,LOSS,-1.00000,2024-07-09 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-09 16:45:00,BULLISH,2357.42800,2356.42500,,,10.03000,WIN,13.89000,2024-07-10 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-10 01:00:00,BULLISH,2363.72400,2363.16800,,,5.56000,WIN,4.88000,2024-07-10 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-10 12:30:00,BEARISH,2381.09800,2381.69800,,,6.00000,LOSS,-1.00000,2024-07-10 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-10 13:45:00,BEARISH,2384.66800,2386.54800,,,18.80000,LOSS,-1.00000,2024-07-11 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-10 14:30:00,BULLISH,2374.29500,2373.84800,,,4.47000,LOSS,-1.00000,2024-07-10 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-10 22:00:00,BULLISH,2371.30800,2370.23500,,,10.73000,WIN,14.20000,2024-07-11 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-11 00:15:00,BULLISH,2372.24500,2371.37500,,,8.70000,WIN,16.44000,2024-07-11 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-11 01:15:00,BULLISH,2373.12500,2372.92800,,,1.97000,WIN,25.00000,2024-07-11 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-11 02:00:00,BULLISH,2374.87500,2374.21500,,,6.60000,WIN,17.69000,2024-07-11 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-15 17:30:00,BULLISH,2424.14500,2420.33500,,,38.10000,LOSS,-1.00000,2024-07-15 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-16 03:00:00,BEARISH,2429.44500,2431.36800,,,19.23000,LOSS,-1.00000,2024-07-16 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-18 08:45:00,BULLISH,2467.09800,2465.45500,,,16.43000,LOSS,-1.00000,2024-07-18 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-18 11:15:00,BULLISH,2463.62500,2461.99500,,,16.30000,LOSS,-1.00000,2024-07-18 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-18 14:00:00,BEARISH,2465.13500,2466.39500,,,12.60000,LOSS,-1.00000,2024-07-18 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-18 14:45:00,BEARISH,2469.66500,2469.77500,,,1.10000,WIN,25.00000,2024-07-18 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-19 08:45:00,BEARISH,2420.95500,2421.52500,,,5.70000,WIN,14.40000,2024-07-19 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-22 10:45:00,BEARISH,2407.23500,2408.26800,,,10.33000,WIN,8.14000,2024-07-22 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-23 00:30:00,BEARISH,2398.28800,2397.36500,,,9.23000,LOSS,-1.00000,2024-07-23 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-24 10:15:00,BEARISH,2415.90500,2416.32500,,,4.20000,LOSS,-1.00000,2024-07-24 11:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-25 01:00:00,BEARISH,2399.28500,2399.93500,,,6.50000,WIN,9.83000,2024-07-25 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-25 05:30:00,BULLISH,2371.80800,2368.93500,,,28.73000,LOSS,-1.00000,2024-07-25 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-25 06:00:00,BEARISH,2375.12800,2378.60500,,,34.77000,WIN,2.45000,2024-07-25 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-25 09:15:00,BULLISH,2371.96500,2370.35500,,,16.10000,WIN,3.42000,2024-07-25 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-26 18:15:00,BEARISH,2385.55500,2386.13500,,,5.80000,LOSS,-1.00000,2024-07-26 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-29 12:00:00,BULLISH,2386.43800,2385.34500,,,10.93000,WIN,8.09000,2024-07-29 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-29 17:30:00,BEARISH,2379.96500,2383.31800,,,33.53000,LOSS,-1.00000,2024-07-29 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-30 00:00:00,BEARISH,2382.81500,2383.04500,,,2.30000,LOSS,-1.00000,2024-07-30 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-30 05:30:00,BEARISH,2388.84500,2389.69800,,,8.53000,LOSS,-1.00000,2024-07-30 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-31 07:45:00,BEARISH,2418.15500,2419.36500,,,12.10000,LOSS,-1.00000,2024-07-31 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-31 08:30:00,BULLISH,2415.71500,2415.31500,,,4.00000,WIN,24.10000,2024-07-31 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-31 09:30:00,BULLISH,2419.22500,2417.77500,,,14.50000,LOSS,-1.00000,2024-07-31 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-31 11:00:00,BEARISH,2420.29800,2420.96800,,,6.70000,LOSS,-1.00000,2024-07-31 11:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-07-31 14:45:00,BULLISH,2420.28500,2419.06500,,,12.20000,WIN,7.08000,2024-07-31 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 02:00:00,BULLISH,2449.32800,2447.85500,,,14.73000,LOSS,-1.00000,2024-08-01 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 05:00:00,BULLISH,2443.87500,2443.44500,,,4.30000,LOSS,-1.00000,2024-08-01 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 11:45:00,BEARISH,2439.74500,2438.69500,,,10.50000,LOSS,-1.00000,2024-08-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 12:30:00,BEARISH,2452.18500,2454.71500,,,25.30000,LOSS,-1.00000,2024-08-01 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 14:15:00,BULLISH,2443.70500,2443.12800,,,5.77000,LOSS,-1.00000,2024-08-01 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 15:45:00,BULLISH,2442.87500,2441.99800,,,8.77000,LOSS,-1.00000,2024-08-01 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 17:30:00,BULLISH,2438.66500,2435.69800,,,29.67000,LOSS,-1.00000,2024-08-01 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-01 22:30:00,BEARISH,2445.10500,2446.72500,,,16.20000,LOSS,-1.00000,2024-08-02 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-02 07:45:00,BULLISH,2461.25800,2460.08500,,,11.73000,LOSS,-1.00000,2024-08-02 11:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-02 11:30:00,BULLISH,2458.86500,2457.48500,,,13.80000,LOSS,-1.00000,2024-08-02 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-02 19:15:00,BULLISH,2430.77500,2425.50500,,,52.70000,LOSS,-1.00000,2024-08-05 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-05 01:45:00,BEARISH,2439.77800,2441.80500,,,20.27000,LOSS,-1.00000,2024-08-05 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-05 06:15:00,BULLISH,2424.73500,2422.02500,,,27.10000,LOSS,-1.00000,2024-08-05 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-05 15:00:00,BEARISH,2402.27500,2397.29500,,,49.80000,LOSS,-1.00000,2024-08-05 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-05 15:15:00,BEARISH,2407.99800,2412.07400,,,40.76000,LOSS,-1.00000,2024-08-05 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-05 20:30:00,BEARISH,2407.55800,2411.49500,,,39.37000,LOSS,-1.00000,2024-08-05 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-06 02:00:00,BULLISH,2412.78500,2411.82800,,,9.57000,LOSS,-1.00000,2024-08-06 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-06 18:15:00,BEARISH,2394.52500,2395.09500,,,5.70000,LOSS,-1.00000,2024-08-06 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-07 06:15:00,BEARISH,2393.32500,2397.44500,,,41.20000,LOSS,-1.00000,2024-08-07 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-07 19:45:00,BULLISH,2386.13500,2385.23500,,,9.00000,LOSS,-1.00000,2024-08-07 20:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-08 00:45:00,BULLISH,2385.12500,2384.53500,,,5.90000,WIN,24.59000,2024-08-08 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-08 15:00:00,BULLISH,2415.22800,2411.79800,,,34.30000,WIN,2.61000,2024-08-08 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-08 16:45:00,BEARISH,2416.68500,2423.66500,,,69.80000,LOSS,-1.00000,2024-08-08 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-09 01:00:00,BULLISH,2420.14500,2419.96500,,,1.80000,WIN,25.00000,2024-08-09 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-09 05:00:00,BULLISH,2421.73500,2421.50500,,,2.30000,LOSS,-1.00000,2024-08-09 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-09 08:45:00,BULLISH,2422.22500,2422.11500,,,1.10000,WIN,25.00000,2024-08-09 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-09 15:00:00,BULLISH,2427.16500,2425.35500,,,18.10000,WIN,4.77000,2024-08-09 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-09 20:45:00,BEARISH,2430.34500,2431.11500,,,7.70000,WIN,4.19000,2024-08-12 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-08-13 01:15:00,BULLISH,2464.84800,2460.76400,,,40.84000,LOSS,-1.00000,2024-08-13 04:45:00,,,MEDIUM,,,,,,,,,,,,,
