run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-04 22:00:00,BULLISH,1.10120,1.10095,,,2.50000,WIN,3.16000,2023-05-04 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-05 15:00:00,BEARISH,1.10102,1.10079,,,2.30000,LOSS,-1.00000,2023-05-05 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-05 15:15:00,BEARISH,1.10192,1.10225,,,3.30000,LOSS,-1.00000,2023-05-05 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-05 19:45:00,BULLISH,1.10193,1.10166,,,2.70000,LOSS,-1.00000,2023-05-05 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-08 03:45:00,BEARISH,1.10379,1.10399,,,2.00000,LOSS,-1.00000,2023-05-08 04:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-09 02:00:00,BULLISH,1.09881,1.09849,,,3.20000,LOSS,-1.00000,2023-05-09 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-09 23:15:00,BEARISH,1.09664,1.09688,,,2.40000,LOSS,-1.00000,2023-05-10 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-10 05:30:00,BULLISH,1.09653,1.09623,,,3.00000,WIN,2.37000,2023-05-10 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-10 05:45:00,BULLISH,1.09640,1.09623,,,1.70000,WIN,4.94000,2023-05-10 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-10 14:15:00,BEARISH,1.09895,1.10068,,,17.30000,WIN,2.78000,2023-05-11 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-11 12:30:00,BEARISH,1.09428,1.09481,,,5.30000,WIN,4.68000,2023-05-11 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-11 15:30:00,BULLISH,1.09114,1.09093,,,2.10000,LOSS,-1.00000,2023-05-12 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-15 00:30:00,BULLISH,1.08517,1.08480,,,3.70000,WIN,12.32000,2023-05-16 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-15 09:00:00,BULLISH,1.08635,1.08554,,,8.10000,WIN,2.05000,2023-05-15 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-15 09:15:00,BULLISH,1.08603,1.08554,,,4.90000,WIN,4.04000,2023-05-15 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-15 15:00:00,BULLISH,1.08667,1.08639,,,2.80000,WIN,5.36000,2023-05-16 00:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-16 04:45:00,BEARISH,1.08823,1.08834,,,1.10000,WIN,12.82000,2023-05-16 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-16 10:30:00,BEARISH,1.08941,1.08970,,,2.90000,LOSS,-1.00000,2023-05-16 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-16 14:15:00,BULLISH,1.08712,1.08597,,,11.50000,LOSS,-1.00000,2023-05-16 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-17 06:45:00,BULLISH,1.08551,1.08516,,,3.50000,LOSS,-1.00000,2023-05-17 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-17 13:00:00,BEARISH,1.08367,1.08389,,,2.20000,WIN,5.59000,2023-05-17 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-17 14:30:00,BEARISH,1.08307,1.08327,,,2.00000,LOSS,-1.00000,2023-05-17 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-17 15:00:00,BULLISH,1.08190,1.08176,,,1.40000,WIN,14.21000,2023-05-17 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-17 22:45:00,BULLISH,1.08384,1.08395,,,1.10000,LOSS,-1.00000,2023-05-17 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-18 00:15:00,BULLISH,1.08365,1.08348,,,1.70000,WIN,4.65000,2023-05-18 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-19 02:45:00,BEARISH,1.07713,1.07739,,,2.60000,LOSS,-1.00000,2023-05-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-19 03:00:00,BEARISH,1.07713,1.07739,,,2.60000,LOSS,-1.00000,2023-05-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-19 05:30:00,BULLISH,1.07646,1.07614,,,3.20000,WIN,2.91000,2023-05-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-22 13:30:00,BEARISH,1.08157,1.08187,,,3.00000,LOSS,-1.00000,2023-05-22 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-22 18:15:00,BEARISH,1.08173,1.08216,,,4.30000,WIN,4.93000,2023-05-23 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-23 14:15:00,BEARISH,1.07896,1.07954,,,5.80000,WIN,4.60000,2023-05-23 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-24 08:30:00,BULLISH,1.07765,1.07751,,,1.40000,LOSS,-1.00000,2023-05-24 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-24 18:00:00,BULLISH,1.07580,1.07519,,,6.10000,LOSS,-1.00000,2023-05-24 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-25 08:30:00,BEARISH,1.07340,1.07369,,,2.90000,LOSS,-1.00000,2023-05-25 09:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-25 10:00:00,BULLISH,1.07271,1.07252,,,1.90000,LOSS,-1.00000,2023-05-25 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-25 12:00:00,BEARISH,1.07380,1.07402,,,2.20000,WIN,10.91000,2023-05-25 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-26 09:15:00,BEARISH,1.07345,1.07368,,,2.30000,LOSS,-1.00000,2023-05-26 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-26 12:45:00,BULLISH,1.07329,1.07290,,,3.90000,LOSS,-1.00000,2023-05-26 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-30 08:45:00,BEARISH,1.07059,1.07082,,,2.30000,LOSS,-1.00000,2023-05-30 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-30 13:00:00,BULLISH,1.07247,1.07186,,,6.10000,LOSS,-1.00000,2023-05-30 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-05-30 16:00:00,BULLISH,1.07174,1.07161,,,1.30000,LOSS,-1.00000,2023-05-30 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-01 04:30:00,BEARISH,1.06883,1.06914,,,3.10000,WIN,2.61000,2023-06-01 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-01 12:15:00,BULLISH,1.06868,1.06845,,,2.30000,WIN,12.48000,2023-06-01 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-01 13:00:00,BEARISH,1.07049,1.07132,,,8.30000,LOSS,-1.00000,2023-06-01 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-01 20:30:00,BULLISH,1.07611,1.07587,,,2.40000,LOSS,-1.00000,2023-06-01 21:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-02 05:00:00,BEARISH,1.07663,1.07686,,,2.30000,LOSS,-1.00000,2023-06-02 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-02 11:15:00,BULLISH,1.07659,1.07629,,,3.00000,LOSS,-1.00000,2023-06-02 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-06 14:30:00,BULLISH,1.06761,1.06736,,,2.50000,WIN,9.64000,2023-06-07 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-06 19:00:00,BEARISH,1.06928,1.06961,,,3.30000,LOSS,-1.00000,2023-06-06 23:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-07 15:00:00,BULLISH,1.07045,1.07017,,,2.80000,LOSS,-1.00000,2023-06-07 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-07 15:45:00,BULLISH,1.06973,1.06950,,,2.30000,LOSS,-1.00000,2023-06-07 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-08 00:00:00,BEARISH,1.07089,1.07100,,,1.10000,LOSS,-1.00000,2023-06-08 02:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-09 13:30:00,BEARISH,1.07714,1.07750,,,3.60000,WIN,4.17000,2023-06-09 14:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-09 14:00:00,BULLISH,1.07707,1.07663,,,4.40000,LOSS,-1.00000,2023-06-09 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-09 20:15:00,BEARISH,1.07472,1.07490,,,1.80000,LOSS,-1.00000,2023-06-09 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-12 04:00:00,BEARISH,1.07419,1.07443,,,2.40000,LOSS,-1.00000,2023-06-12 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-13 14:00:00,BULLISH,1.07831,1.07781,,,5.00000,LOSS,-1.00000,2023-06-14 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-13 16:15:00,BULLISH,1.07973,1.07861,,,11.20000,LOSS,-1.00000,2023-06-13 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-14 00:45:00,BEARISH,1.07902,1.07923,,,2.10000,LOSS,-1.00000,2023-06-14 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-14 21:30:00,BULLISH,1.08291,1.08274,,,1.70000,LOSS,-1.00000,2023-06-15 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-15 07:30:00,BULLISH,1.08153,1.08036,,,11.70000,WIN,2.49000,2023-06-15 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-15 23:45:00,BULLISH,1.09468,1.09453,,,1.50000,LOSS,-1.00000,2023-06-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-16 08:00:00,BULLISH,1.09449,1.09363,,,8.60000,WIN,2.03000,2023-06-16 11:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-16 14:45:00,BULLISH,1.09281,1.09178,,,10.30000,LOSS,-1.00000,2023-06-19 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-16 18:30:00,BULLISH,1.09395,1.09371,,,2.40000,LOSS,-1.00000,2023-06-16 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-21 08:30:00,BEARISH,1.09283,1.09336,,,5.30000,LOSS,-1.00000,2023-06-21 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-21 10:00:00,BULLISH,1.09159,1.09135,,,2.40000,LOSS,-1.00000,2023-06-21 12:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-21 12:45:00,BEARISH,1.09230,1.09256,,,2.60000,LOSS,-1.00000,2023-06-21 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-21 21:45:00,BULLISH,1.09837,1.09820,,,1.70000,WIN,3.65000,2023-06-21 22:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-22 14:00:00,BULLISH,1.09836,1.09763,,,7.30000,LOSS,-1.00000,2023-06-22 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-22 14:15:00,BULLISH,1.09793,1.09763,,,3.00000,LOSS,-1.00000,2023-06-22 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-23 16:15:00,BEARISH,1.08860,1.08893,,,3.30000,LOSS,-1.00000,2023-06-23 16:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-23 19:30:00,BULLISH,1.08896,1.08872,,,2.40000,WIN,2.75000,2023-06-23 20:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-26 06:00:00,BEARISH,1.09052,1.09109,,,5.70000,LOSS,-1.00000,2023-06-26 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-26 07:15:00,BEARISH,1.09044,1.09083,,,3.90000,LOSS,-1.00000,2023-06-26 11:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-26 14:00:00,BEARISH,1.09135,1.09159,,,2.40000,LOSS,-1.00000,2023-06-26 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-26 23:45:00,BEARISH,1.09092,1.09107,,,1.50000,LOSS,-1.00000,2023-06-27 00:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-28 16:15:00,BEARISH,1.09122,1.09184,,,6.20000,LOSS,-1.00000,2023-06-28 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-28 21:30:00,BULLISH,1.09138,1.09123,,,1.50000,LOSS,-1.00000,2023-06-29 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-28 23:30:00,BEARISH,1.09174,1.09187,,,1.30000,WIN,4.85000,2023-06-29 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-30 02:30:00,BEARISH,1.08689,1.08713,,,2.40000,LOSS,-1.00000,2023-06-30 03:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-30 03:45:00,BEARISH,1.08718,1.08748,,,3.00000,LOSS,-1.00000,2023-06-30 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-06-30 10:15:00,BULLISH,1.08444,1.08410,,,3.40000,WIN,7.29000,2023-06-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-03 15:00:00,BULLISH,1.09033,1.09018,,,1.50000,LOSS,-1.00000,2023-07-04 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-03 15:15:00,BULLISH,1.09122,1.09018,,,10.40000,LOSS,-1.00000,2023-07-04 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-03 17:00:00,BULLISH,1.09140,1.09112,,,2.80000,LOSS,-1.00000,2023-07-03 17:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-03 17:45:00,BULLISH,1.09095,1.09083,,,1.20000,LOSS,-1.00000,2023-07-04 01:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-04 02:45:00,BULLISH,1.09049,1.09024,,,2.50000,LOSS,-1.00000,2023-07-04 04:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-04 10:00:00,BULLISH,1.08988,1.08954,,,3.40000,LOSS,-1.00000,2023-07-04 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-04 11:45:00,BEARISH,1.08999,1.09021,,,2.20000,LOSS,-1.00000,2023-07-04 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-04 15:00:00,BEARISH,1.09005,1.09027,,,2.20000,WIN,4.91000,2023-07-04 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-05 06:00:00,BEARISH,1.08806,1.08845,,,3.90000,LOSS,-1.00000,2023-07-05 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-05 10:45:00,BULLISH,1.08817,1.08774,,,4.30000,LOSS,-1.00000,2023-07-05 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-05 11:00:00,BULLISH,1.08805,1.08774,,,3.10000,LOSS,-1.00000,2023-07-05 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-06 08:00:00,BULLISH,1.08563,1.08521,,,4.20000,LOSS,-1.00000,2023-07-06 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-06 14:45:00,BEARISH,1.08689,1.08745,,,5.60000,LOSS,-1.00000,2023-07-06 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-07 02:45:00,BULLISH,1.08856,1.08834,,,2.20000,WIN,4.23000,2023-07-07 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-07 05:45:00,BULLISH,1.08885,1.08863,,,2.20000,WIN,2.91000,2023-07-07 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-10 01:30:00,BULLISH,1.09611,1.09571,,,4.00000,LOSS,-1.00000,2023-07-10 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-12 21:00:00,BULLISH,1.11316,1.11274,,,4.20000,LOSS,-1.00000,2023-07-12 21:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-12 21:45:00,BULLISH,1.11300,1.11268,,,3.20000,WIN,3.22000,2023-07-12 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-13 06:15:00,BEARISH,1.11459,1.11475,,,1.60000,LOSS,-1.00000,2023-07-13 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-14 05:45:00,BULLISH,1.12250,1.12184,,,6.60000,LOSS,-1.00000,2023-07-14 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2023-07-14 06:00:00,BULLISH,1.12235,1.12184,,,5.10000,LOSS,-1.00000,2023-07-14 06:15:00,,,MEDIUM,,,,,,,,,,,,,
