run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-11-30 20:00:00,BEARISH,1.55564,1.55820,,,25.60000,LOSS,-1.00000,2010-12-01 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-01 14:00:00,BULLISH,1.56065,1.55888,,,17.70000,LOSS,-1.00000,2010-12-01 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-02 08:00:00,BULLISH,1.56030,1.55853,,,17.70000,WIN,2.55000,2010-12-02 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-08 04:00:00,BULLISH,1.57168,1.57267,,,9.90000,LOSS,-1.00000,2010-12-08 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-08 05:00:00,BULLISH,1.57033,1.57267,,,23.40000,LOSS,-1.00000,2010-12-08 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-08 10:00:00,BEARISH,1.57277,1.57296,,,1.90000,LOSS,-1.00000,2010-12-08 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-09 16:00:00,BULLISH,1.57256,1.57108,,,14.80000,WIN,7.75000,2010-12-10 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-09 19:00:00,BULLISH,1.57425,1.57413,,,1.20000,WIN,25.00000,2010-12-09 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-14 14:00:00,BULLISH,1.57678,1.57387,,,29.10000,LOSS,-1.00000,2010-12-15 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-16 12:00:00,BEARISH,1.55981,1.56314,,,33.30000,LOSS,-1.00000,2010-12-16 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-22 02:00:00,BULLISH,1.54690,1.54666,,,2.40000,LOSS,-1.00000,2010-12-22 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-22 05:00:00,BULLISH,1.54758,1.54666,,,9.20000,LOSS,-1.00000,2010-12-22 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-22 10:00:00,BEARISH,1.54723,1.54784,,,6.10000,WIN,6.11000,2010-12-22 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-29 18:00:00,BEARISH,1.54964,1.55096,,,13.20000,LOSS,-1.00000,2010-12-29 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2010-12-31 04:00:00,BULLISH,1.54361,1.54321,,,4.00000,WIN,24.68000,2010-12-31 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-03 00:00:00,BEARISH,1.55511,1.56111,,,60.00000,LOSS,-1.00000,2011-01-04 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-03 15:00:00,BULLISH,1.54756,1.54334,,,42.20000,WIN,2.04000,2011-01-04 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-05 11:00:00,BEARISH,1.55900,1.56082,,,18.20000,WIN,2.95000,2011-01-05 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-05 23:00:00,BULLISH,1.55006,1.54934,,,7.20000,LOSS,-1.00000,2011-01-06 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-06 00:00:00,BEARISH,1.55110,1.55279,,,16.90000,LOSS,-1.00000,2011-01-06 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-10 07:00:00,BEARISH,1.55521,1.55571,,,5.00000,WIN,4.18000,2011-01-10 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-11 09:00:00,BULLISH,1.55227,1.55120,,,10.70000,WIN,7.45000,2011-01-11 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-13 08:00:00,BULLISH,1.57201,1.57177,,,2.40000,WIN,25.00000,2011-01-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-14 00:00:00,BEARISH,1.58469,1.58496,,,2.70000,LOSS,-1.00000,2011-01-14 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-17 00:00:00,BEARISH,1.58734,1.58801,,,6.70000,LOSS,-1.00000,2011-01-17 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-18 17:00:00,BULLISH,1.59755,1.59699,,,5.60000,LOSS,-1.00000,2011-01-18 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-19 10:00:00,BULLISH,1.59616,1.59448,,,16.80000,LOSS,-1.00000,2011-01-20 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-19 14:00:00,BULLISH,1.59873,1.59684,,,18.90000,LOSS,-1.00000,2011-01-19 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-20 03:00:00,BULLISH,1.59199,1.59183,,,1.60000,LOSS,-1.00000,2011-01-20 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-26 21:00:00,BEARISH,1.59115,1.59351,,,23.60000,LOSS,-1.00000,2011-01-27 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-27 14:00:00,BEARISH,1.59760,1.59897,,,13.70000,WIN,7.05000,2011-01-28 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-27 19:00:00,BEARISH,1.59348,1.59359,,,1.10000,LOSS,-1.00000,2011-01-27 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-31 01:00:00,BULLISH,1.58531,1.58228,,,30.30000,WIN,3.73000,2011-01-31 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-01-31 08:00:00,BULLISH,1.58699,1.58311,,,38.80000,WIN,2.48000,2011-01-31 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-01 00:00:00,BEARISH,1.60305,1.60714,,,40.90000,LOSS,-1.00000,2011-02-01 05:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-02 20:00:00,BEARISH,1.61840,1.61921,,,8.10000,LOSS,-1.00000,2011-02-02 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-07 11:00:00,BULLISH,1.61093,1.60941,,,15.20000,LOSS,-1.00000,2011-02-07 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-08 01:00:00,BULLISH,1.61114,1.61076,,,3.80000,LOSS,-1.00000,2011-02-08 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-08 19:00:00,BULLISH,1.60644,1.60551,,,9.30000,LOSS,-1.00000,2011-02-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-09 08:00:00,BEARISH,1.60835,1.60998,,,16.30000,WIN,2.12000,2011-02-09 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-11 00:00:00,BEARISH,1.61104,1.61122,,,1.80000,WIN,25.00000,2011-02-11 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-11 07:00:00,BULLISH,1.60588,1.60351,,,23.70000,LOSS,-1.00000,2011-02-11 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-14 18:00:00,BEARISH,1.60363,1.60413,,,5.00000,LOSS,-1.00000,2011-02-14 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-15 01:00:00,BEARISH,1.60435,1.60607,,,17.20000,LOSS,-1.00000,2011-02-15 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-15 06:00:00,BULLISH,1.60363,1.60432,,,6.90000,LOSS,-1.00000,2011-02-15 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-15 07:00:00,BULLISH,1.60215,1.60068,,,14.70000,WIN,3.76000,2011-02-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-16 09:00:00,BEARISH,1.61396,1.61843,,,44.70000,WIN,2.97000,2011-02-16 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-02-28 07:00:00,BULLISH,1.60922,1.60890,,,3.20000,WIN,21.16000,2011-02-28 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-01 05:00:00,BULLISH,1.62613,1.62527,,,8.60000,WIN,4.28000,2011-03-01 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-04 13:00:00,BULLISH,1.62470,1.62353,,,11.70000,WIN,4.96000,2011-03-07 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-04 21:00:00,BEARISH,1.62756,1.62781,,,2.50000,LOSS,-1.00000,2011-03-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-08 02:00:00,BULLISH,1.61935,1.61841,,,9.40000,LOSS,-1.00000,2011-03-08 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-08 23:00:00,BEARISH,1.61659,1.61670,,,1.10000,LOSS,-1.00000,2011-03-09 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-09 11:00:00,BEARISH,1.62361,1.62054,,,30.70000,LOSS,-1.00000,2011-03-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-09 15:00:00,BEARISH,1.62060,1.62228,,,16.80000,WIN,4.08000,2011-03-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-11 00:00:00,BEARISH,1.60691,1.60773,,,8.20000,WIN,3.78000,2011-03-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-14 06:00:00,BEARISH,1.60746,1.60779,,,3.30000,LOSS,-1.00000,2011-03-14 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-15 04:00:00,BULLISH,1.61185,1.60970,,,21.50000,LOSS,-1.00000,2011-03-15 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-15 07:00:00,BULLISH,1.60795,1.60504,,,29.10000,LOSS,-1.00000,2011-03-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-15 08:00:00,BULLISH,1.60568,1.60504,,,6.40000,LOSS,-1.00000,2011-03-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-16 02:00:00,BULLISH,1.60659,1.60481,,,17.80000,WIN,2.07000,2011-03-16 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-17 14:00:00,BULLISH,1.61025,1.60965,,,6.00000,WIN,11.17000,2011-03-18 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-24 01:00:00,BEARISH,1.62650,1.62664,,,1.40000,WIN,25.00000,2011-03-24 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-29 19:00:00,BEARISH,1.59844,1.59935,,,9.10000,LOSS,-1.00000,2011-03-29 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-29 20:00:00,BEARISH,1.60060,1.59935,,,12.50000,LOSS,-1.00000,2011-03-29 21:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-30 02:00:00,BULLISH,1.59934,1.59784,,,15.00000,WIN,3.26000,2011-03-30 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-31 02:00:00,BEARISH,1.61055,1.61118,,,6.30000,LOSS,-1.00000,2011-03-31 05:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-03-31 18:00:00,BEARISH,1.60676,1.60843,,,16.70000,WIN,3.11000,2011-04-01 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-01 11:00:00,BEARISH,1.60526,1.60685,,,15.90000,WIN,2.32000,2011-04-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-07 15:00:00,BULLISH,1.63053,1.62890,,,16.30000,WIN,2.77000,2011-04-08 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-07 20:00:00,BEARISH,1.63224,1.63248,,,2.40000,LOSS,-1.00000,2011-04-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-08 20:00:00,BEARISH,1.63784,1.63929,,,14.50000,WIN,3.77000,2011-04-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-11 00:00:00,BULLISH,1.63562,1.63477,,,8.50000,LOSS,-1.00000,2011-04-11 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-11 03:00:00,BULLISH,1.63719,1.63643,,,7.60000,LOSS,-1.00000,2011-04-11 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-11 12:00:00,BULLISH,1.63385,1.63298,,,8.70000,LOSS,-1.00000,2011-04-11 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-11 18:00:00,BULLISH,1.63618,1.63410,,,20.80000,LOSS,-1.00000,2011-04-11 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-13 07:00:00,BEARISH,1.62971,1.63016,,,4.50000,LOSS,-1.00000,2011-04-13 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-13 09:00:00,BULLISH,1.62569,1.62366,,,20.30000,WIN,2.20000,2011-04-13 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-14 12:00:00,BEARISH,1.63300,1.63483,,,18.30000,LOSS,-1.00000,2011-04-14 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-15 05:00:00,BULLISH,1.63268,1.63166,,,10.20000,LOSS,-1.00000,2011-04-15 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-15 15:00:00,BULLISH,1.63016,1.62926,,,9.00000,LOSS,-1.00000,2011-04-15 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-18 07:00:00,BULLISH,1.62509,1.62424,,,8.50000,LOSS,-1.00000,2011-04-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-19 05:00:00,BEARISH,1.62604,1.62656,,,5.20000,LOSS,-1.00000,2011-04-19 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-26 08:00:00,BEARISH,1.65235,1.65316,,,8.10000,WIN,10.59000,2011-04-26 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-27 05:00:00,BEARISH,1.64989,1.65144,,,15.50000,LOSS,-1.00000,2011-04-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-28 14:00:00,BEARISH,1.66720,1.66982,,,26.20000,LOSS,-1.00000,2011-04-29 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-04-29 06:00:00,BULLISH,1.66468,1.66446,,,2.20000,LOSS,-1.00000,2011-04-29 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-02 16:00:00,BULLISH,1.66831,1.66783,,,4.80000,LOSS,-1.00000,2011-05-02 19:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-04 10:00:00,BEARISH,1.65235,1.65434,,,19.90000,LOSS,-1.00000,2011-05-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-06 01:00:00,BEARISH,1.64145,1.64334,,,18.90000,WIN,2.99000,2011-05-06 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-06 06:00:00,BEARISH,1.63994,1.64098,,,10.40000,WIN,3.99000,2011-05-06 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-09 18:00:00,BEARISH,1.63627,1.63986,,,35.90000,LOSS,-1.00000,2011-05-09 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-17 18:00:00,BEARISH,1.62555,1.62667,,,11.20000,LOSS,-1.00000,2011-05-18 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-19 15:00:00,BULLISH,1.61793,1.61386,,,40.70000,WIN,2.66000,2011-05-20 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-19 22:00:00,BEARISH,1.62239,1.62425,,,18.60000,LOSS,-1.00000,2011-05-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-20 08:00:00,BEARISH,1.62668,1.62738,,,7.00000,WIN,8.33000,2011-05-20 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-24 03:00:00,BEARISH,1.61134,1.61172,,,3.80000,LOSS,-1.00000,2011-05-24 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-24 14:00:00,BEARISH,1.61832,1.62086,,,25.40000,LOSS,-1.00000,2011-05-25 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-25 04:00:00,BEARISH,1.61746,1.61788,,,4.20000,LOSS,-1.00000,2011-05-25 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-30 01:00:00,BEARISH,1.64803,1.64940,,,13.70000,LOSS,-1.00000,2011-05-30 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-05-31 22:00:00,BEARISH,1.64590,1.64739,,,14.90000,LOSS,-1.00000,2011-06-01 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-01 01:00:00,BEARISH,1.64658,1.64731,,,7.30000,LOSS,-1.00000,2011-06-01 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-02 17:00:00,BEARISH,1.63627,1.63736,,,10.90000,LOSS,-1.00000,2011-06-02 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-02 20:00:00,BEARISH,1.63673,1.63768,,,9.50000,LOSS,-1.00000,2011-06-03 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-06 06:00:00,BEARISH,1.64381,1.64421,,,4.00000,WIN,25.00000,2011-06-07 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-07 04:00:00,BEARISH,1.63466,1.63578,,,11.20000,LOSS,-1.00000,2011-06-07 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-08 07:00:00,BULLISH,1.63567,1.63550,,,1.70000,LOSS,-1.00000,2011-06-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-10 12:00:00,BEARISH,1.62881,1.63156,,,27.50000,LOSS,-1.00000,2011-06-13 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-13 07:00:00,BEARISH,1.62710,1.62854,,,14.40000,LOSS,-1.00000,2011-06-13 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-14 04:00:00,BEARISH,1.64182,1.64261,,,7.90000,LOSS,-1.00000,2011-06-14 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-14 20:00:00,BULLISH,1.63687,1.63612,,,7.50000,LOSS,-1.00000,2011-06-15 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-17 04:00:00,BULLISH,1.61218,1.61231,,,1.30000,LOSS,-1.00000,2011-06-17 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-17 06:00:00,BEARISH,1.61248,1.61301,,,5.30000,LOSS,-1.00000,2011-06-17 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-20 07:00:00,BULLISH,1.61253,1.61088,,,16.50000,WIN,4.45000,2011-06-20 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-21 12:00:00,BEARISH,1.62151,1.62167,,,1.60000,LOSS,-1.00000,2011-06-21 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-22 15:00:00,BEARISH,1.61376,1.61488,,,11.20000,WIN,4.00000,2011-06-22 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-06-24 14:00:00,BULLISH,1.59935,1.59921,,,1.40000,LOSS,-1.00000,2011-06-24 15:00:00,,,MEDIUM,,,,,,,,,,,,,
