run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-07-18 16:00:00,BEARISH,1.56489,1.56589,,,10.00000,LOSS,-1.00000,2012-07-19 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-07-26 12:00:00,BEARISH,1.56639,1.57230,,,59.10000,LOSS,-1.00000,2012-07-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-07-26 16:00:00,BEARISH,1.56816,1.57230,,,41.40000,LOSS,-1.00000,2012-07-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-08-07 12:00:00,BEARISH,1.56593,1.56835,,,24.20000,LOSS,-1.00000,2012-08-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-09-24 00:00:00,BULLISH,1.62221,1.61985,,,23.60000,LOSS,-1.00000,2012-09-24 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-09-24 04:00:00,BEARISH,1.62331,1.62428,,,9.70000,LOSS,-1.00000,2012-09-25 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-09-24 12:00:00,BULLISH,1.62088,1.61812,,,27.60000,LOSS,-1.00000,2012-09-26 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-05 16:00:00,BULLISH,1.61331,1.61224,,,10.70000,LOSS,-1.00000,2012-10-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-09 12:00:00,BULLISH,1.59948,1.59756,,,19.20000,LOSS,-1.00000,2012-10-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-12 04:00:00,BULLISH,1.60215,1.60181,,,3.40000,WIN,25.00000,2012-10-16 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-15 08:00:00,BEARISH,1.60637,1.60773,,,13.60000,LOSS,-1.00000,2012-10-15 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-16 12:00:00,BEARISH,1.61252,1.61315,,,6.30000,LOSS,-1.00000,2012-10-16 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-22 16:00:00,BULLISH,1.60198,1.59976,,,22.20000,LOSS,-1.00000,2012-10-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-10-22 20:00:00,BULLISH,1.60080,1.59976,,,10.40000,LOSS,-1.00000,2012-10-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-11-02 08:00:00,BULLISH,1.60844,1.61194,,,35.00000,LOSS,-1.00000,2012-11-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-11-09 04:00:00,BEARISH,1.60116,1.60188,,,7.20000,WIN,11.53000,2012-11-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-11-19 00:00:00,BEARISH,1.58948,1.59229,,,28.10000,LOSS,-1.00000,2012-11-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-11-23 16:00:00,BEARISH,1.60100,1.60507,,,40.70000,LOSS,-1.00000,2012-11-27 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-11-26 04:00:00,BEARISH,1.60158,1.60507,,,34.90000,LOSS,-1.00000,2012-11-27 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-12-04 12:00:00,BEARISH,1.61216,1.61305,,,8.90000,LOSS,-1.00000,2012-12-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-12-10 04:00:00,BULLISH,1.60293,1.60135,,,15.80000,WIN,6.22000,2012-12-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-12-20 12:00:00,BEARISH,1.62653,1.62957,,,30.40000,WIN,5.97000,2012-12-27 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-01-31 08:00:00,BULLISH,1.57758,1.57747,,,1.10000,WIN,25.00000,2013-01-31 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-02-07 08:00:00,BEARISH,1.57289,1.57681,,,39.20000,LOSS,-1.00000,2013-02-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-02-08 12:00:00,BEARISH,1.58071,1.58441,,,37.00000,WIN,4.79000,2013-02-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-03-05 00:00:00,BEARISH,1.51165,1.51401,,,23.60000,LOSS,-1.00000,2013-03-05 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-03-14 16:00:00,BEARISH,1.50411,1.51183,,,77.20000,LOSS,-1.00000,2013-03-15 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-03-18 00:00:00,BULLISH,1.51036,1.50710,,,32.60000,LOSS,-1.00000,2013-03-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-03-27 12:00:00,BULLISH,1.51085,1.50923,,,16.20000,WIN,9.23000,2013-04-02 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-03-28 16:00:00,BEARISH,1.51750,1.52004,,,25.40000,LOSS,-1.00000,2013-03-29 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-04-04 16:00:00,BEARISH,1.52145,1.52453,,,30.80000,LOSS,-1.00000,2013-04-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-04-04 20:00:00,BEARISH,1.52293,1.52453,,,16.00000,LOSS,-1.00000,2013-04-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-04-19 08:00:00,BEARISH,1.53516,1.53675,,,15.90000,WIN,8.43000,2013-04-22 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-04-23 12:00:00,BEARISH,1.52810,1.52873,,,6.30000,LOSS,-1.00000,2013-04-25 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-04-25 00:00:00,BEARISH,1.53050,1.53338,,,28.80000,LOSS,-1.00000,2013-04-25 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-05-20 16:00:00,BEARISH,1.52646,1.52808,,,16.20000,WIN,6.60000,2013-05-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-05-20 20:00:00,BEARISH,1.52688,1.52808,,,12.00000,WIN,9.27000,2013-05-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-05-24 00:00:00,BULLISH,1.50939,1.50636,,,30.30000,LOSS,-1.00000,2013-05-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-05-28 08:00:00,BEARISH,1.50991,1.51345,,,35.40000,WIN,2.42000,2013-05-29 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-06-11 12:00:00,BULLISH,1.55461,1.55203,,,25.80000,WIN,5.33000,2013-06-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-06-19 12:00:00,BEARISH,1.56623,1.56771,,,14.80000,WIN,6.57000,2013-06-19 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-07-18 08:00:00,BEARISH,1.52036,1.52416,,,38.00000,LOSS,-1.00000,2013-07-19 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-07-30 00:00:00,BULLISH,1.53189,1.53155,,,3.40000,LOSS,-1.00000,2013-07-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-08-29 00:00:00,BEARISH,1.55264,1.55481,,,21.70000,LOSS,-1.00000,2013-09-02 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-08-29 04:00:00,BEARISH,1.55370,1.55481,,,11.10000,LOSS,-1.00000,2013-09-02 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-09-05 12:00:00,BULLISH,1.55844,1.55720,,,12.40000,LOSS,-1.00000,2013-09-06 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-09-20 04:00:00,BEARISH,1.60621,1.60664,,,4.30000,LOSS,-1.00000,2013-09-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-09-23 04:00:00,BULLISH,1.60373,1.60027,,,34.60000,LOSS,-1.00000,2013-09-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-09-24 12:00:00,BULLISH,1.59742,1.59555,,,18.70000,WIN,5.25000,2013-09-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-10-23 08:00:00,BULLISH,1.61385,1.61196,,,18.90000,LOSS,-1.00000,2013-10-29 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-10-23 12:00:00,BULLISH,1.61512,1.61196,,,31.60000,LOSS,-1.00000,2013-10-29 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-10-29 00:00:00,BULLISH,1.60687,1.60635,,,5.20000,LOSS,-1.00000,2013-10-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-04 16:00:00,BULLISH,1.59428,1.59406,,,2.20000,WIN,25.00000,2013-11-05 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-05 08:00:00,BULLISH,1.60232,1.59483,,,74.90000,LOSS,-1.00000,2013-11-12 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-08 12:00:00,BULLISH,1.59779,1.59571,,,20.80000,LOSS,-1.00000,2013-11-12 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-08 16:00:00,BULLISH,1.59862,1.59571,,,29.10000,LOSS,-1.00000,2013-11-12 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-12 08:00:00,BULLISH,1.59035,1.58540,,,49.50000,WIN,4.25000,2013-11-15 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-12 12:00:00,BULLISH,1.58811,1.58540,,,27.10000,WIN,8.59000,2013-11-15 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-15 08:00:00,BULLISH,1.60521,1.60480,,,4.10000,WIN,15.07000,2013-11-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-26 08:00:00,BEARISH,1.61840,1.61941,,,10.10000,LOSS,-1.00000,2013-11-26 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-11-26 16:00:00,BEARISH,1.62049,1.62191,,,14.20000,LOSS,-1.00000,2013-11-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-12-02 12:00:00,BULLISH,1.63551,1.63428,,,12.30000,LOSS,-1.00000,2013-12-04 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-12-04 16:00:00,BEARISH,1.63983,1.64036,,,5.30000,WIN,13.45000,2013-12-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-12-11 08:00:00,BULLISH,1.63950,1.64205,,,25.50000,LOSS,-1.00000,2013-12-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2013-12-11 12:00:00,BULLISH,1.63661,1.63392,,,26.90000,LOSS,-1.00000,2013-12-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-01-06 12:00:00,BEARISH,1.64020,1.64337,,,31.70000,LOSS,-1.00000,2014-01-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-01-21 08:00:00,BULLISH,1.64220,1.64107,,,11.30000,LOSS,-1.00000,2014-01-21 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-01-28 04:00:00,BEARISH,1.66202,1.66253,,,5.10000,WIN,25.00000,2014-01-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-01-29 04:00:00,BULLISH,1.65883,1.65603,,,28.00000,LOSS,-1.00000,2014-01-29 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-02-06 20:00:00,BULLISH,1.63150,1.63072,,,7.80000,LOSS,-1.00000,2014-02-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-02-18 04:00:00,BEARISH,1.67203,1.67413,,,21.00000,LOSS,-1.00000,2014-02-28 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-03-03 16:00:00,BULLISH,1.66541,1.66530,,,1.10000,LOSS,-1.00000,2014-03-04 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-03-19 08:00:00,BEARISH,1.66331,1.66542,,,21.10000,WIN,2.18000,2014-03-19 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-01 04:00:00,BEARISH,1.66680,1.66744,,,6.40000,WIN,8.84000,2014-04-03 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-02 08:00:00,BEARISH,1.66592,1.66638,,,4.60000,WIN,8.89000,2014-04-03 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-08 04:00:00,BEARISH,1.66332,1.66237,,,9.50000,LOSS,-1.00000,2014-04-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-21 12:00:00,BULLISH,1.67960,1.67901,,,5.90000,LOSS,-1.00000,2014-04-21 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-25 20:00:00,BULLISH,1.67978,1.67952,,,2.60000,LOSS,-1.00000,2014-04-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-04-28 16:00:00,BULLISH,1.68057,1.68011,,,4.60000,LOSS,-1.00000,2014-04-29 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-05-13 08:00:00,BULLISH,1.68615,1.68254,,,36.10000,LOSS,-1.00000,2014-05-13 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-05-26 04:00:00,BEARISH,1.68478,1.68528,,,5.00000,LOSS,-1.00000,2014-05-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-06-05 16:00:00,BEARISH,1.68125,1.68248,,,12.30000,LOSS,-1.00000,2014-06-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-06-11 00:00:00,BULLISH,1.67398,1.67379,,,1.90000,WIN,25.00000,2014-06-11 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-06-23 04:00:00,BEARISH,1.70329,1.70493,,,16.40000,LOSS,-1.00000,2014-06-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-06-23 16:00:00,BULLISH,1.70177,1.70018,,,15.90000,LOSS,-1.00000,2014-06-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-06-26 12:00:00,BEARISH,1.70195,1.70397,,,20.20000,LOSS,-1.00000,2014-06-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-07-07 12:00:00,BULLISH,1.71119,1.71081,,,3.80000,LOSS,-1.00000,2014-07-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-07-08 00:00:00,BEARISH,1.71363,1.71475,,,11.20000,WIN,3.34000,2014-07-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-07-18 00:00:00,BULLISH,1.70851,1.70831,,,2.00000,LOSS,-1.00000,2014-07-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-08-05 08:00:00,BEARISH,1.68810,1.68882,,,7.20000,WIN,9.36000,2014-08-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-09-02 00:00:00,BULLISH,1.65990,1.66049,,,5.90000,LOSS,-1.00000,2014-09-02 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-09-12 08:00:00,BULLISH,1.62176,1.62044,,,13.20000,LOSS,-1.00000,2014-09-16 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-09-15 08:00:00,BEARISH,1.62568,1.62678,,,11.00000,WIN,4.76000,2014-09-16 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-09-23 04:00:00,BULLISH,1.63552,1.63226,,,32.60000,LOSS,-1.00000,2014-09-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-10-22 04:00:00,BEARISH,1.61231,1.61305,,,7.40000,LOSS,-1.00000,2014-10-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-10-22 08:00:00,BULLISH,1.60268,1.60110,,,15.80000,LOSS,-1.00000,2014-10-23 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-11-03 08:00:00,BEARISH,1.60020,1.60217,,,19.70000,WIN,3.85000,2014-11-05 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-11-04 12:00:00,BEARISH,1.60027,1.60157,,,13.00000,LOSS,-1.00000,2014-11-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-11-10 08:00:00,BEARISH,1.58862,1.59170,,,30.80000,LOSS,-1.00000,2014-11-11 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-11-17 00:00:00,BEARISH,1.56991,1.57352,,,36.10000,WIN,2.96000,2014-11-19 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-12-02 16:00:00,BULLISH,1.56411,1.56315,,,9.60000,LOSS,-1.00000,2014-12-03 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-12-17 12:00:00,BULLISH,1.56709,1.57148,,,43.90000,LOSS,-1.00000,2014-12-17 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-12-24 12:00:00,BULLISH,1.55270,1.55259,,,1.10000,WIN,25.00000,2014-12-24 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2014-12-31 08:00:00,BEARISH,1.56012,1.56203,,,19.10000,WIN,5.26000,2015-01-02 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-01-13 00:00:00,BEARISH,1.51638,1.51916,,,27.80000,LOSS,-1.00000,2015-01-14 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-01-13 16:00:00,BEARISH,1.51575,1.51892,,,31.70000,LOSS,-1.00000,2015-01-14 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-01-21 08:00:00,BULLISH,1.51061,1.50761,,,30.00000,LOSS,-1.00000,2015-01-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-01-27 12:00:00,BEARISH,1.51367,1.52235,,,86.80000,LOSS,-1.00000,2015-02-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-02-10 04:00:00,BEARISH,1.52459,1.52502,,,4.30000,LOSS,-1.00000,2015-02-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-02-20 08:00:00,BULLISH,1.53599,1.53434,,,16.50000,LOSS,-1.00000,2015-02-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-02-27 08:00:00,BULLISH,1.54186,1.53841,,,34.50000,LOSS,-1.00000,2015-03-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-03-03 12:00:00,BULLISH,1.53687,1.53443,,,24.40000,LOSS,-1.00000,2015-03-04 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-03-18 16:00:00,BEARISH,1.48181,1.47700,,,48.10000,LOSS,-1.00000,2015-03-18 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-03-30 00:00:00,BULLISH,1.48600,1.48622,,,2.20000,LOSS,-1.00000,2015-03-30 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-03-31 12:00:00,BEARISH,1.48642,1.48712,,,7.00000,WIN,16.00000,2015-04-01 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-04-14 08:00:00,BULLISH,1.46211,1.46031,,,18.00000,WIN,19.49000,2015-04-17 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-05-06 08:00:00,BULLISH,1.51513,1.51497,,,1.60000,WIN,25.00000,2015-05-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2015-05-06 12:00:00,BEARISH,1.52681,1.52911,,,23.00000,LOSS,-1.00000,2015-05-07 20:00:00,,,MEDIUM,,,,,,,,,,,,,
